component_id,batch_id,component_family,measurement_name,profile_id,scenario,component_scenario,is_defect,is_healthy,is_tester_fault,anomaly_onset_hour,tester_fault_onset_hour,final_value,true_final_value,is_future_failure,is_observed_final_exceedance,ever_latent_exceedance,upper_limit,data_source,is_synthetic
MLCC_C001542,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0301833835923,0.0291654439271,False,False,False,0.25,synthetic,True
MLCC_C001544,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,accelerating_drift,accelerating_drift,True,False,False,0,,0.380461201727,0.374760394262,True,True,True,0.25,synthetic,True
MLCC_C001622,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,intermittent_leakage,intermittent_leakage,True,False,False,12,,0.773881447788,0.735032218606,True,True,True,0.25,synthetic,True
MLCC_C001658,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0321113359285,0.0313861902055,False,False,False,0.25,synthetic,True
MLCC_C001701,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0350195680052,0.0389166102897,False,False,False,0.25,synthetic,True
MLCC_C001710,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.030447124334,0.0357994989901,False,False,False,0.25,synthetic,True
MLCC_C001749,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,intermittent_leakage,intermittent_leakage,True,False,False,48,,0.0484715741916,0.0495072875292,False,False,False,0.25,synthetic,True
MLCC_C001790,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0341622886301,0.0376241356298,False,False,False,0.25,synthetic,True
MLCC_C001809,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0300494682295,0.0285439387293,False,False,False,0.25,synthetic,True
MLCC_C002042,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0375022041326,0.0371081647447,False,False,False,0.25,synthetic,True
MLCC_C002057,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0523063592117,0.0518091446529,False,False,False,0.25,synthetic,True
MLCC_C002074,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0625132724382,0.0602322600493,False,False,False,0.25,synthetic,True
MLCC_C002098,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0375499678957,0.036653892555,False,False,False,0.25,synthetic,True
MLCC_C002106,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0404899733512,0.0403464861796,False,False,False,0.25,synthetic,True
MLCC_C002174,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0458834349485,0.0450598488629,False,False,False,0.25,synthetic,True
MLCC_C002236,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0307407673885,0.0311110429488,False,False,False,0.25,synthetic,True
MLCC_C002300,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0280610916139,0.0272403896881,False,False,False,0.25,synthetic,True
MLCC_C002382,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,24,,0.163661371724,0.159758430697,False,False,False,0.25,synthetic,True
MLCC_C002468,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.037696604661,0.0364787309829,False,False,False,0.25,synthetic,True
MLCC_C002489,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0341766749189,0.0358888075234,False,False,False,0.25,synthetic,True
MLCC_C002528,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0198960759226,0.0195813256815,False,False,False,0.25,synthetic,True
MLCC_C002597,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.020945919365,0.0206692119324,False,False,False,0.25,synthetic,True
MLCC_C002615,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0414761848899,0.0415926382366,False,False,False,0.25,synthetic,True
MLCC_C002665,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0300858866546,0.0303741646074,False,False,False,0.25,synthetic,True
MLCC_C002673,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0241966530434,0.024196949676,False,False,False,0.25,synthetic,True
MLCC_C002713,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0387052738999,0.0387882542193,False,False,False,0.25,synthetic,True
MLCC_C002734,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0329472727283,0.0323739974477,False,False,False,0.25,synthetic,True
MLCC_C002849,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0421941377891,0.0415902012559,False,False,False,0.25,synthetic,True
MLCC_C002852,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0314730925724,0.0333493162261,False,False,False,0.25,synthetic,True
MLCC_C003005,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0276376242219,0.0320181877311,False,False,False,0.25,synthetic,True
MLCC_C003017,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,late_abrupt_onset,late_abrupt_onset,True,False,False,96,,0.370891603083,0.374621106883,True,True,True,0.25,synthetic,True
MLCC_C003233,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0179135064021,0.0184871144694,False,False,False,0.25,synthetic,True
MLCC_C003249,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0223074134996,0.0228803579967,False,False,False,0.25,synthetic,True
MLCC_C003416,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0267362593462,0.0350752734491,False,False,False,0.25,synthetic,True
MLCC_C003426,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.045198964253,0.043965404445,False,False,False,0.25,synthetic,True
MLCC_C003431,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0412511356602,0.0454955561517,False,False,False,0.25,synthetic,True
MLCC_C003488,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0260173978338,0.0266578756643,False,False,False,0.25,synthetic,True
MLCC_C003773,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0469586120478,0.0467882356029,False,False,False,0.25,synthetic,True
MLCC_C003784,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,12,,0.118776235399,0.114096236149,False,False,False,0.25,synthetic,True
MLCC_C003831,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0256379734992,0.025626020821,False,False,False,0.25,synthetic,True
MLCC_C003863,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0308096263009,0.0310837294901,False,False,False,0.25,synthetic,True
MLCC_C003882,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0327209901437,0.0320363018143,False,False,False,0.25,synthetic,True
MLCC_C003990,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0440444275245,0.0441264431717,False,False,False,0.25,synthetic,True
MLCC_C004010,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0228379616148,0.0233594284622,False,False,False,0.25,synthetic,True
MLCC_C004087,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0440209167586,0.0440069100206,False,False,False,0.25,synthetic,True
MLCC_C004154,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,accelerating_drift,accelerating_drift,True,False,False,6,,0.212854259611,0.229106608199,False,False,False,0.25,synthetic,True
MLCC_C004169,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0443861699672,0.0430010995472,False,False,False,0.25,synthetic,True
MLCC_C004201,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,accelerating_drift,accelerating_drift,True,False,False,24,,0.172849231006,0.175606762404,False,False,False,0.25,synthetic,True
MLCC_C004211,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0298033220735,0.0298070740902,False,False,False,0.25,synthetic,True
MLCC_C004220,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0309695184951,0.0305113575459,False,False,False,0.25,synthetic,True
MLCC_C004296,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0433112826221,0.042726935819,False,False,False,0.25,synthetic,True
MLCC_C004331,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0342976373247,0.0333101492168,False,False,False,0.25,synthetic,True
MLCC_C004524,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0203497472015,0.0213766229089,False,False,False,0.25,synthetic,True
MLCC_C004527,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0253167864196,0.0287768269283,False,False,False,0.25,synthetic,True
MLCC_C004553,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0395344035571,0.039354844019,False,False,False,0.25,synthetic,True
MLCC_C004594,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,24,,0.117256594071,0.116739419045,False,False,False,0.25,synthetic,True
MLCC_C004613,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0415072163272,0.043761517483,False,False,False,0.25,synthetic,True
MLCC_C004677,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0211274536854,0.0216776208952,False,False,False,0.25,synthetic,True
MLCC_C004690,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,gradual_drift,gradual_drift,True,False,False,6,,0.146597906061,0.143871641398,False,False,False,0.25,synthetic,True
MLCC_C004771,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0372674137524,0.0365178791271,False,False,False,0.25,synthetic,True
MLCC_C004845,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0205489848147,0.0199725300471,False,False,False,0.25,synthetic,True
MLCC_C004860,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0294837914091,0.0301912691271,False,False,False,0.25,synthetic,True
MLCC_C004881,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0204778660128,0.0184625706183,False,False,False,0.25,synthetic,True
MLCC_C005022,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.039285675123,0.0399896225305,False,False,False,0.25,synthetic,True
MLCC_C005084,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0257671113667,0.0275766348732,False,False,False,0.25,synthetic,True
MLCC_C005142,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0346227402818,0.0365693840538,False,False,False,0.25,synthetic,True
MLCC_C005153,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.045131219817,0.0454149763493,False,False,False,0.25,synthetic,True
MLCC_C005168,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,12,,0.911094203277,0.916682398701,True,True,True,0.25,synthetic,True
MLCC_C005185,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0300444138116,0.0299498497106,False,False,False,0.25,synthetic,True
MLCC_C005258,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0253909493326,0.0244895814125,False,False,False,0.25,synthetic,True
MLCC_C005417,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.029554288232,0.0294357799433,False,False,False,0.25,synthetic,True
MLCC_C005482,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,24,,0.100152198161,0.101411470983,False,False,False,0.25,synthetic,True
MLCC_C005523,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0238728620546,0.0258708625657,False,False,False,0.25,synthetic,True
MLCC_C005624,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0373050840354,0.0359567396141,False,False,False,0.25,synthetic,True
MLCC_C005653,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0365492485929,0.0368826930866,False,False,False,0.25,synthetic,True
MLCC_C005807,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0261307867201,0.0245127284515,False,False,False,0.25,synthetic,True
MLCC_C005863,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0689275333578,0.064229699912,False,False,False,0.25,synthetic,True
MLCC_C005937,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0355849576687,0.0382591159859,False,False,False,0.25,synthetic,True
MLCC_C006018,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0458714388959,0.0450480197053,False,False,False,0.25,synthetic,True
MLCC_C006082,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,gradual_drift,gradual_drift,True,False,False,6,,0.411300714306,0.409965067277,True,True,True,0.25,synthetic,True
MLCC_C006113,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0479010407849,0.041425233374,False,False,False,0.25,synthetic,True
MLCC_C006122,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,12,,0.144793326037,0.145701828488,False,False,False,0.25,synthetic,True
MLCC_C006128,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0543832872749,0.0526246637316,False,False,False,0.25,synthetic,True
MLCC_C006234,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0271839274476,0.0277145545635,False,False,False,0.25,synthetic,True
MLCC_C006322,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0250247705924,0.0240819551007,False,False,False,0.25,synthetic,True
MLCC_C006460,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0298059048493,0.0304677045632,False,False,False,0.25,synthetic,True
MLCC_C006470,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0351148038834,0.0347949097624,False,False,False,0.25,synthetic,True
MLCC_C006484,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0197411272361,0.0199310448828,False,False,False,0.25,synthetic,True
MLCC_C006647,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,24,,0.492586305728,0.500359628593,True,True,True,0.25,synthetic,True
MLCC_C006722,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,late_abrupt_onset,late_abrupt_onset,True,False,False,96,,0.102243064547,0.104597249098,False,False,False,0.25,synthetic,True
MLCC_C006732,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0369980919569,0.0371192530756,False,False,False,0.25,synthetic,True
MLCC_C006802,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,accelerating_drift,accelerating_drift,True,False,False,0,,0.116511321699,0.116142815253,False,False,False,0.25,synthetic,True
MLCC_C006851,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0207785644291,0.01997406742,False,False,False,0.25,synthetic,True
MLCC_C006948,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,accelerating_drift,accelerating_drift,True,False,False,0,,0.170192706833,0.176937612598,False,False,False,0.25,synthetic,True
MLCC_C007039,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0306116046112,0.0313421325085,False,False,False,0.25,synthetic,True
MLCC_C007080,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0238434366959,0.0295696450088,False,False,False,0.25,synthetic,True
MLCC_C007249,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0397784492911,0.0387218853723,False,False,False,0.25,synthetic,True
MLCC_C007254,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,intermittent_leakage,intermittent_leakage,True,False,False,24,,0.283500499415,0.28159495413,True,True,True,0.25,synthetic,True
MLCC_C007286,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0470461535999,0.0466876492992,False,False,False,0.25,synthetic,True
MLCC_C007308,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0358154841472,0.0350063068074,False,False,False,0.25,synthetic,True
MLCC_C007326,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0328029870571,0.0322294025341,False,False,False,0.25,synthetic,True
MLCC_C007373,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0276907784281,0.0257039043289,False,False,False,0.25,synthetic,True
MLCC_C007388,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0418031461731,0.0452924838219,False,False,False,0.25,synthetic,True
MLCC_C007524,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.0356370440398,0.0376702054503,False,False,False,0.25,synthetic,True
MLCC_C007525,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0299614817937,0.0295047897897,False,False,False,0.25,synthetic,True
MLCC_C007647,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0387812633307,0.0397014272719,False,False,False,0.25,synthetic,True
MLCC_C007651,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0217384442876,0.0218257933665,False,False,False,0.25,synthetic,True
MLCC_C007798,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0184011659742,0.0182079781185,False,False,False,0.25,synthetic,True
MLCC_C007817,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.029446919737,0.0276440488341,False,False,False,0.25,synthetic,True
MLCC_C007868,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.02325238972,0.0259078292431,False,False,False,0.25,synthetic,True
MLCC_C007917,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.03263418677,0.0317831771746,False,False,False,0.25,synthetic,True
MLCC_C008011,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0289316177904,0.0274120744415,False,False,False,0.25,synthetic,True
MLCC_C008056,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,moisture_associated_history,moisture_associated_history,True,False,False,6,,0.156538778441,0.15274515201,False,False,False,0.25,synthetic,True
MLCC_C008132,MLCC_B001,MLCC_X7R,leakage_ua,SIM_X7R_100N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0536944131743,0.0565895766611,False,False,False,0.25,synthetic,True
