component_id,batch_id,component_family,measurement_name,profile_id,scenario,component_scenario,is_defect,is_healthy,is_tester_fault,anomaly_onset_hour,tester_fault_onset_hour,final_value,true_final_value,is_future_failure,is_observed_final_exceedance,ever_latent_exceedance,upper_limit,data_source,is_synthetic
MLCC_C001670,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0934265307617,0.0775511061062,False,False,False,0.7,synthetic,True
MLCC_C001728,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0629641040089,0.0609098144288,False,False,False,0.7,synthetic,True
MLCC_C001835,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0712351549307,0.069447924053,False,False,False,0.7,synthetic,True
MLCC_C001933,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,accelerating_drift,accelerating_drift,True,False,False,6,,0.271430855607,0.266798867545,False,False,False,0.7,synthetic,True
MLCC_C001963,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,accelerating_drift,accelerating_drift,True,False,False,6,,0.349608038994,0.343676311718,False,False,False,0.7,synthetic,True
MLCC_C002085,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,intermittent_leakage,intermittent_leakage,True,False,False,6,,0.274069533076,0.252326941118,False,False,False,0.7,synthetic,True
MLCC_C002191,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0987739708359,0.0991363919114,False,False,False,0.7,synthetic,True
MLCC_C002232,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0912832795182,0.088009983231,False,False,False,0.7,synthetic,True
MLCC_C002273,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0745796960333,0.0751336314114,False,False,False,0.7,synthetic,True
MLCC_C002462,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.123029134312,0.124303864572,False,False,False,0.7,synthetic,True
MLCC_C002475,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.097398090268,0.0940558461447,False,False,False,0.7,synthetic,True
MLCC_C002535,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0614718624169,0.0608769359571,False,False,False,0.7,synthetic,True
MLCC_C002629,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0861317234535,0.080946001778,False,False,False,0.7,synthetic,True
MLCC_C002688,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0602736019172,0.0609443479953,False,False,False,0.7,synthetic,True
MLCC_C002697,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0960795975805,0.0947612933463,False,False,False,0.7,synthetic,True
MLCC_C002769,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0574567836428,0.0719773972434,False,False,False,0.7,synthetic,True
MLCC_C002824,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0834621585903,0.0819812595756,False,False,False,0.7,synthetic,True
MLCC_C002872,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0580970648635,0.0617611830751,False,False,False,0.7,synthetic,True
MLCC_C002977,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.100666651937,0.0860648240677,False,False,False,0.7,synthetic,True
MLCC_C002983,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.109451091487,0.109088408253,False,False,False,0.7,synthetic,True
MLCC_C003010,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.083056175086,0.078847657728,False,False,False,0.7,synthetic,True
MLCC_C003036,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.129827716394,0.132460932441,False,False,False,0.7,synthetic,True
MLCC_C003202,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.106786493694,0.108062415143,False,False,False,0.7,synthetic,True
MLCC_C003203,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,gradual_drift,gradual_drift,True,False,False,6,,0.673822692065,0.659810780867,False,False,False,0.7,synthetic,True
MLCC_C003234,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0989865786041,0.0978185869194,False,False,False,0.7,synthetic,True
MLCC_C003277,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0987172796405,0.0961137307795,False,False,False,0.7,synthetic,True
MLCC_C003337,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0417798805539,0.0425510029126,False,False,False,0.7,synthetic,True
MLCC_C003376,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0749745171419,0.0695266321053,False,False,False,0.7,synthetic,True
MLCC_C003439,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0689265179233,0.0710248553542,False,False,False,0.7,synthetic,True
MLCC_C003491,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.100736543676,0.102231659844,False,False,False,0.7,synthetic,True
MLCC_C003508,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0501741017957,0.0534530019738,False,False,False,0.7,synthetic,True
MLCC_C003568,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0704585936457,0.0760087864104,False,False,False,0.7,synthetic,True
MLCC_C003586,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0524985487793,0.0546508432614,False,False,False,0.7,synthetic,True
MLCC_C003620,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0873027924902,0.0905186657231,False,False,False,0.7,synthetic,True
MLCC_C003627,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0951235969993,0.0979570243282,False,False,False,0.7,synthetic,True
MLCC_C003684,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0611023602895,0.0682144934493,False,False,False,0.7,synthetic,True
MLCC_C003822,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0903307564505,0.094089744392,False,False,False,0.7,synthetic,True
MLCC_C003984,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0572025009639,0.0572440226696,False,False,False,0.7,synthetic,True
MLCC_C004007,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0821391031191,0.0954036885106,False,False,False,0.7,synthetic,True
MLCC_C004042,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0609054270831,0.0542779083769,False,False,False,0.7,synthetic,True
MLCC_C004101,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0962800970791,0.0957362951772,False,False,False,0.7,synthetic,True
MLCC_C004160,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,intermittent_leakage,intermittent_leakage,True,False,False,6,,0.199349360699,0.198229076693,False,False,False,0.7,synthetic,True
MLCC_C004327,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0734551793539,0.0696207169912,False,False,False,0.7,synthetic,True
MLCC_C004384,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0595459958417,0.058240395837,False,False,False,0.7,synthetic,True
MLCC_C004396,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.107731674701,0.105020266937,False,False,False,0.7,synthetic,True
MLCC_C004400,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0676069901968,0.0657630479202,False,False,False,0.7,synthetic,True
MLCC_C004405,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.107550977363,0.108493925415,False,False,False,0.7,synthetic,True
MLCC_C004485,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0641295364692,0.0761874966273,False,False,False,0.7,synthetic,True
MLCC_C004600,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0795430996405,0.0863456796899,False,False,False,0.7,synthetic,True
MLCC_C004635,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0869314559951,0.0979280597445,False,False,False,0.7,synthetic,True
MLCC_C004647,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0410984004796,0.0486360691464,False,False,False,0.7,synthetic,True
MLCC_C004652,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0572121255441,0.0608347805124,False,False,False,0.7,synthetic,True
MLCC_C004748,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0502406042594,0.0496815995082,False,False,False,0.7,synthetic,True
MLCC_C004799,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.13306011609,0.129148380473,False,False,False,0.7,synthetic,True
MLCC_C004907,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.107440872798,0.10669277931,False,False,False,0.7,synthetic,True
MLCC_C005093,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.127233549969,0.128672576875,False,False,False,0.7,synthetic,True
MLCC_C005116,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0854337530516,0.102614184219,False,False,False,0.7,synthetic,True
MLCC_C005188,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,accelerating_drift,accelerating_drift,True,False,False,0,,0.333589787377,0.330780239529,False,False,False,0.7,synthetic,True
MLCC_C005211,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0591187560475,0.0542191637923,False,False,False,0.7,synthetic,True
MLCC_C005234,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.126810432313,0.12408184793,False,False,False,0.7,synthetic,True
MLCC_C005304,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.108544267192,0.104128036157,False,False,False,0.7,synthetic,True
MLCC_C005373,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0923096015502,0.0973286073325,False,False,False,0.7,synthetic,True
MLCC_C005508,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0817466753765,0.0908930393687,False,False,False,0.7,synthetic,True
MLCC_C005532,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0774072541414,0.0782118698503,False,False,False,0.7,synthetic,True
MLCC_C005562,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.104433275295,0.0968259955226,False,False,False,0.7,synthetic,True
MLCC_C005693,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0625067355337,0.0634130968965,False,False,False,0.7,synthetic,True
MLCC_C005766,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0982765458671,0.102685851612,False,False,False,0.7,synthetic,True
MLCC_C005778,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.108531373586,0.107439567364,False,False,False,0.7,synthetic,True
MLCC_C005953,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.137009912136,0.12662043367,False,False,False,0.7,synthetic,True
MLCC_C006032,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0793931660269,0.0641067754508,False,False,False,0.7,synthetic,True
MLCC_C006053,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0984867764565,0.109034349925,False,False,False,0.7,synthetic,True
MLCC_C006060,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0676147575463,0.0654336681856,False,False,False,0.7,synthetic,True
MLCC_C006123,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,moisture_associated_history,moisture_associated_history,True,False,False,0,,0.592103951635,0.561264942382,False,False,False,0.7,synthetic,True
MLCC_C006312,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,intermittent_leakage,intermittent_leakage,True,False,False,24,,0.0732955367416,0.0717877167014,False,False,False,0.7,synthetic,True
MLCC_C006437,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,gradual_drift,gradual_drift,True,False,False,6,,0.171606898251,0.168214484291,False,False,False,0.7,synthetic,True
MLCC_C006562,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.142280404081,0.140021061136,False,False,False,0.7,synthetic,True
MLCC_C006597,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0876569950289,0.0920390604948,False,False,False,0.7,synthetic,True
MLCC_C006620,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0446909415638,0.053148866509,False,False,False,0.7,synthetic,True
MLCC_C006648,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.131468263059,0.1306943457,False,False,False,0.7,synthetic,True
MLCC_C006690,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.102895576857,0.101578194534,False,False,False,0.7,synthetic,True
MLCC_C006717,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.148669070597,0.161573880434,False,False,False,0.7,synthetic,True
MLCC_C006756,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0972787029992,0.0939688682256,False,False,False,0.7,synthetic,True
MLCC_C006864,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0838832898142,0.0923975072132,False,False,False,0.7,synthetic,True
MLCC_C006995,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,gradual_drift,gradual_drift,True,False,False,6,,0.964283042042,0.951944257594,True,True,True,0.7,synthetic,True
MLCC_C007171,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.10376939326,0.100431111438,False,False,False,0.7,synthetic,True
MLCC_C007293,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,intermittent_leakage,intermittent_leakage,True,False,False,12,,0.0819835694296,0.081541021505,False,False,False,0.7,synthetic,True
MLCC_C007300,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,moisture_associated_history,moisture_associated_history,True,False,False,6,,0.269663896297,0.278539751005,False,False,False,0.7,synthetic,True
MLCC_C007304,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0702851029863,0.0708156343797,False,False,False,0.7,synthetic,True
MLCC_C007468,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0876279120598,0.0878733373829,False,False,False,0.7,synthetic,True
MLCC_C007492,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0960080296816,0.0885829198175,False,False,False,0.7,synthetic,True
MLCC_C007506,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.136431243566,0.13061471159,False,False,False,0.7,synthetic,True
MLCC_C007562,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0684121425666,0.06777979067,False,False,False,0.7,synthetic,True
MLCC_C007570,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0955242369196,0.0953002024138,False,False,False,0.7,synthetic,True
MLCC_C007715,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0970901469127,0.0936415851062,False,False,False,0.7,synthetic,True
MLCC_C007748,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,gradual_drift,gradual_drift,True,False,False,0,,0.782271437625,0.783117648538,True,True,True,0.7,synthetic,True
MLCC_C007760,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.114936475627,0.109938734384,False,False,False,0.7,synthetic,True
MLCC_C007766,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0691797092125,0.0697042923736,False,False,False,0.7,synthetic,True
MLCC_C007910,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0840671958162,0.0878271135611,False,False,False,0.7,synthetic,True
MLCC_C007926,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0649960873767,0.0659000287071,False,False,False,0.7,synthetic,True
MLCC_C007934,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0994191497782,0.107211089877,False,False,False,0.7,synthetic,True
MLCC_C008067,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0784544048122,0.0766842560709,False,False,False,0.7,synthetic,True
MLCC_C008120,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0843265570557,0.085448523088,False,False,False,0.7,synthetic,True
MLCC_C008137,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0573724390975,0.0618497052513,False,False,False,0.7,synthetic,True
MLCC_C008201,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0843159864158,0.0837778281075,False,False,False,0.7,synthetic,True
MLCC_C008205,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0831496377237,0.0840319542392,False,False,False,0.7,synthetic,True
MLCC_C008340,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.115259698457,0.120307047112,False,False,False,0.7,synthetic,True
MLCC_C008369,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0663681456547,0.0615706469259,False,False,False,0.7,synthetic,True
MLCC_C008371,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,late_abrupt_onset,late_abrupt_onset,True,False,False,96,,0.373307692881,0.346793155152,False,False,False,0.7,synthetic,True
MLCC_C008375,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,ordinary_noise,ordinary_noise,False,True,False,,,0.0993498704663,0.0970028107599,False,False,False,0.7,synthetic,True
MLCC_C008391,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0583494184075,0.060089227026,False,False,False,0.7,synthetic,True
MLCC_C008590,MLCC_B003,MLCC_X7R,leakage_ua,SIM_X7R_1U_25V,healthy_settling,healthy_settling,False,True,False,,,0.0953643179144,0.0913933806299,False,False,False,0.7,synthetic,True
