component_id,batch_id,component_family,measurement_name,as_of_hour,last_observed_hour,n_observations,initial_value,current_value,delta,percent_change,slope,acceleration,variability,upper_limit,delta_fraction_of_limit,slope_fraction_per_hour,acceleration_fraction_per_hour2,variability_fraction_of_limit,limit_fraction,distance_to_upper_limit,distance_fraction_to_upper_limit,temperature_c,humidity_pct,test_condition,data_source,current_batch_robust_z,slope_batch_robust_z,initial_fraction_of_limit,measurement_temperature_c,voltage_stress_ratio,measurement_voltage_v,prior_storage_humidity_pct,initial_capacitance_fraction,current_capacitance_fraction,capacitance_change_fraction,initial_dissipation_factor_pct,current_dissipation_factor_pct,dissipation_factor_change_pct
SYN_accelerating_degradation_010,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0933486614971742,0.1626805526281153,0.06933189113094108,0.7427197135873218,0.002888828797122544,0.0,0.03466594556547054,0.7,0.09904555875848726,0.004126898281603635,0.0,0.04952277937924363,0.23240078946873613,0.5373194473718846,0.7675992105312638,,,,,4.546739675359881,3.187622953808006,0.13335523071024888,,,,,,,,,,
SYN_accelerating_degradation_011,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1079693336372081,0.1504251787438111,0.04245584510660298,0.3932213312463379,0.0017689935461084555,0.0,0.02122792255330149,0.7,0.06065120729514712,0.002527133637297794,0.0,0.03032560364757356,0.21489311249115872,0.5495748212561888,0.7851068875088413,,,,,3.615309225186837,1.8736754457977138,0.15424190519601158,,,,,,,,,,
SYN_accelerating_degradation_012,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0957402590039116,0.1660200333791628,0.0702797743752512,0.7340671009922777,0.0029283239323021327,0.0,0.0351398871876256,0.7,0.10039967767893028,0.004183319903288761,0.0,0.05019983883946514,0.23717147625594687,0.5339799666208371,0.7628285237440531,,,,,4.8005462167723865,3.233964176234033,0.13677179857701657,,,,,,,,,,
SYN_accelerating_degradation_013,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1051344430362125,0.1662309300334992,0.0610964869972867,0.5811272237038687,0.002545686958220278,0.0,0.03054824349864335,0.7,0.08728069571040958,0.0036366956546003974,0.0,0.04364034785520479,0.23747275719071317,0.5337690699665008,0.7625272428092869,,,,,4.81657474169076,2.785000904081131,0.1501920614803036,,,,,,,,,,
SYN_accelerating_degradation_014,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0967601170911468,0.1532299384703756,0.056469821379228805,0.583606377057553,0.0023529092241345332,0.0,0.028234910689614402,0.7,0.0806711733988983,0.003361298891620762,0.0,0.04033558669944915,0.2188999121005366,0.5467700615296244,0.7811000878994634,,,,,3.8284760073187996,2.558807075058108,0.1382287387016383,,,,,,,,,,
SYN_accelerating_degradation_015,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0999998078925445,0.1693248272454015,0.06932501935285698,0.6932515253164353,0.0028885424730357057,0.0,0.03466250967642849,0.7,0.09903574193265284,0.004126489247193866,0.0,0.04951787096632642,0.24189261035057358,0.5306751727545984,0.7581073896494264,,,,,5.051716492572958,3.187286998300226,0.14285686841792072,,,,,,,,,,
SYN_accelerating_degradation_016,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.097333228418413,0.1516158835852661,0.054282655166853086,0.5576991131281963,0.0022617772986188774,0.0,0.027141327583426543,0.7,0.07754665023836156,0.0032311104265983965,0.0,0.03877332511918078,0.216594119407523,0.5483841164147338,0.783405880592477,,,,,3.705804934005649,2.4518783403866102,0.13904746916916144,,,,,,,,,,
SYN_accelerating_degradation_017,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0958848218804516,0.1604477545481372,0.0645629326676856,0.6733384012349957,0.0026901221944868985,0.0,0.0322814663338428,0.7,0.09223276095383659,0.0038430317064098553,0.0,0.046116380476918295,0.2292110779259103,0.5395522454518628,0.7707889220740897,,,,,4.377043006746366,2.9544725460834207,0.13697831697207372,,,,,,,,,,
SYN_accelerating_degradation_018,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.096844292121173,0.1580272788434774,0.06118298672230439,0.6317665747997966,0.0025492911134293483,0.0,0.030591493361152196,0.7,0.08740426674614914,0.0036418444477562123,0.0,0.04370213337307457,0.225753255490682,0.5419727211565226,0.7742467445093181,,,,,4.193082501215677,2.7892298036010845,0.13834898874453286,,,,,,,,,,
SYN_accelerating_degradation_019,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0987773705379562,0.1562254521839485,0.05744808164599231,0.5815915258031424,0.002393670068583011,0.0,0.028724040822996157,0.7,0.0820686880657033,0.0034195286694043013,0.0,0.04103434403285165,0.22317921740564076,0.5437745478160514,0.7768207825943592,,,,,4.056140435436012,2.606633404814179,0.14111052933993742,,,,,,,,,,
SYN_gradual_degradation_000,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1086408143299498,0.1311440422642832,0.02250322793433339,0.20713419788984186,0.0009376344972638895,0.0,0.011251613967166695,0.7,0.03214746847761913,0.0013394778532341278,0.0,0.016073734238809565,0.18734863180611885,0.5688559577357167,0.8126513681938811,,,,,2.149908185568193,0.8982086085983009,0.15520116332849973,,,,,,,,,,
SYN_gradual_degradation_001,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0926653512697051,0.1379639872242063,0.045298635954501204,0.48884114001422446,0.0018874431647708829,0.0,0.022649317977250602,0.7,0.06471233707785887,0.0026963473782441187,0.0,0.03235616853892943,0.19709141032029473,0.5620360127757936,0.8029085896797052,,,,,2.668236264674138,2.012657122901847,0.13237907324243586,,,,,,,,,,
SYN_gradual_degradation_002,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0922590481391534,0.1412178191745676,0.04895877103541421,0.530666335962736,0.002039948793142258,0.0,0.024479385517707106,0.7,0.06994110147916316,0.002914212561631797,0.0,0.03497055073958158,0.20173974167795372,0.5587821808254323,0.7982602583220462,,,,,2.9155333432393205,2.1915980788814426,0.13179864019879056,,,,,,,,,,
SYN_gradual_degradation_003,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1064785194488601,0.131389570579353,0.024911051130492898,0.23395377076460264,0.0010379604637705357,0.0,0.012455525565246449,0.7,0.03558721590070414,0.0014828006625293368,0.0,0.01779360795035207,0.18769938654193286,0.568610429420647,0.8123006134580671,,,,,2.168568778969475,1.0159250794459163,0.15211217064122873,,,,,,,,,,
SYN_gradual_degradation_004,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.091760453510742,0.1396144982126692,0.047854044701927195,0.5215105513436148,0.001993918529246966,0.0,0.023927022350963598,0.7,0.06836292100275314,0.00284845504178138,0.0,0.03418146050137657,0.199449283160956,0.5603855017873307,0.8005507168390439,,,,,2.793678067389635,2.137588928443015,0.13108636215820285,,,,,,,,,,
SYN_gradual_degradation_005,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1024447635764802,0.143782358808264,0.041337595231783805,0.40351106087450916,0.0017223998013243251,0.0,0.020668797615891903,0.7,0.05905370747397687,0.002460571144749036,0.0,0.029526853736988434,0.20540336972609147,0.5562176411917359,0.7945966302739085,,,,,3.1104429664014273,1.819005140685837,0.1463496622521146,,,,,,,,,,
SYN_gradual_degradation_006,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0963419446834096,0.1382067928311413,0.041864848147731684,0.4345443543339742,0.001744368672822152,0.0,0.020932424073865842,0.7,0.05980692592533098,0.0024919552468887886,0.0,0.02990346296266549,0.197438275473059,0.5617932071688587,0.8025617245269411,,,,,2.686689927361789,1.8447820966552329,0.13763134954772802,,,,,,,,,,
SYN_gradual_degradation_007,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0974404149960432,0.1374899562034539,0.040049541207410694,0.4110157085131155,0.001668730883642111,0.0,0.020024770603705347,0.7,0.05721363029630099,0.0023839012623458732,0.0,0.028606815148150496,0.19641422314779128,0.562510043796546,0.8035857768522087,,,,,2.632209054796773,1.7560332521135709,0.13920059285149028,,,,,,,,,,
SYN_gradual_degradation_008,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.109072262858646,0.1386154079901926,0.029543145131546586,0.2708584598619129,0.0012309643804811069,0.0,0.014771572565773293,0.7,0.04220449304506656,0.0017585205435444386,0.0,0.02110224652253328,0.19802201141456086,0.5613845920098074,0.8019779885854392,,,,,2.7177454141331983,1.242384297592899,0.1558175183694943,,,,,,,,,,
SYN_gradual_degradation_009,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1006135376600336,0.1334572358919631,0.032843698231929494,0.32643418565507704,0.0013684874263303938,0.0,0.016421849115964747,0.7,0.04691956890275642,0.0019549820376148484,0.0,0.02345978445137821,0.19065319413137585,0.5665427641080368,0.8093468058686241,,,,,2.325715060356953,1.4037455900008857,0.14373362522861943,,,,,,,,,,
SYN_gradual_degradation_010,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.087783970886821,0.1292558410457992,0.041471870158978213,0.47243101149351613,0.0017279945899574243,0.0,0.020735935079489107,0.7,0.05924552879854031,0.002468563699939178,0.0,0.029622764399270154,0.18465120149399888,0.5707441589542007,0.8153487985060011,,,,,2.0064014980078664,1.8255697300534675,0.12540567269545858,,,,,,,,,,
SYN_gradual_degradation_011,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1055362759743466,0.1391588554974535,0.03362257952310689,0.31858789039779795,0.0014009408134627857,0.0,0.016811289761553445,0.7,0.048032256461581276,0.0020013440192325513,0.0,0.024016128230790638,0.19879836499636214,0.5608411445025465,0.801201635003638,,,,,2.759048401794939,1.4418244476814992,0.15076610853478087,,,,,,,,,,
SYN_gradual_degradation_012,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1050617658305581,0.1368925683118222,0.0318308024812641,0.3029722775895496,0.001326283436719337,0.0,0.01591540124063205,0.7,0.04547257497323444,0.0018946906238847673,0.0,0.02273628748661722,0.19556081187403174,0.5631074316881778,0.8044391881259683,,,,,2.5868065009389047,1.3542259602809577,0.15008823690079728,,,,,,,,,,
SYN_gradual_degradation_013,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0989770242149754,0.1366020682969532,0.03762504408197781,0.38013917250388574,0.001567710170082408,0.0,0.018812522040988905,0.7,0.05375006297425402,0.002239585957260583,0.0,0.02687503148712701,0.1951458118527903,0.5633979317030468,0.8048541881472097,,,,,2.564727977494488,1.637501606749673,0.1413957488785363,,,,,,,,,,
SYN_gradual_degradation_014,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0954639332977258,0.1269479565410609,0.03148402324333509,0.32980018899017144,0.0013118343018056287,0.0,0.015742011621667544,0.7,0.04497717606190727,0.0018740490025794697,0.0,0.022488588030953636,0.181354223630087,0.573052043458939,0.8186457763699129,,,,,1.830998126108385,1.3372722121331126,0.13637704756817973,,,,,,,,,,
SYN_gradual_degradation_015,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0986975608475643,0.1310749741009675,0.032377413253403195,0.32804674173670034,0.001349058885558465,0.0,0.016188706626701597,0.7,0.04625344750486171,0.0019272269793692359,0.0,0.023126723752430856,0.18724996300138214,0.5689250258990325,0.8127500369986179,,,,,2.1446588809727487,1.3809493057185016,0.14099651549652042,,,,,,,,,,
SYN_gradual_degradation_016,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0945620447857591,0.1394440937394599,0.04488204895370081,0.47463069411608133,0.0018700853730708674,0.0,0.022441024476850403,0.7,0.06411721279100116,0.0026715505329583823,0.0,0.03205860639550058,0.19920584819922843,0.5605559062605401,0.8007941518007716,,,,,2.780727021041216,1.9922905313624721,0.1350886354082273,,,,,,,,,,
SYN_gradual_degradation_017,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1004124715214185,0.1394311540984063,0.03901868257698782,0.3885840273204005,0.0016257784407078246,0.0,0.01950934128849391,0.7,0.0557409751099826,0.0023225406295826066,0.0,0.0278704875549913,0.19918736299772333,0.5605688459015936,0.8008126370022767,,,,,2.779743585055876,1.7056354321616163,0.14344638788774072,,,,,,,,,,
SYN_gradual_degradation_018,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0942122517643994,0.1387198682235429,0.0445076164591435,0.4724185615523297,0.0018544840191309774,0.0,0.02225380822957175,0.7,0.06358230922734787,0.002649262884472825,0.0,0.03179115461367393,0.19817124031934702,0.5612801317764571,0.801828759680653,,,,,2.725684579685648,1.97398483852744,0.13458893109199915,,,,,,,,,,
SYN_gradual_degradation_019,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0960492375001849,0.1397214726493995,0.04367223514921459,0.4546859119951943,0.0018196764645506062,0.0,0.021836117574607294,0.7,0.062388907356020845,0.0025995378065008664,0.0,0.031194453678010423,0.19960210378485643,0.5602785273506005,0.8003978962151436,,,,,2.8018083169194616,1.9331437419827524,0.1372131964288356,,,,,,,,,,
SYN_healthy_noisy_000,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0846661428206828,0.0936049707734577,0.008938827952774897,0.10557736132738128,0.00037245116469895287,0.0,0.0044694139763874485,0.7,0.012769754218249853,0.0005320730924270755,0.0,0.006384877109124927,0.1337213868192253,0.6063950292265423,0.8662786131807748,,,,,-0.7031287423837442,0.2350563898052639,0.12095163260097544,,,,,,,,,,
SYN_healthy_noisy_001,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1106801468116839,0.0986905116987461,-0.011989635112937796,-0.10832688118256198,-0.0004995681297057427,0.0,0.005994817556468898,0.7,-0.01712805016133971,-0.0007136687567224897,0.0,0.008564025080669856,0.140986445283923,0.6013094883012539,0.859013554716077,,,,,-0.3166184883407077,-0.7881187404492556,0.1581144954452627,,,,,,,,,,
SYN_healthy_noisy_002,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.092162137408681,0.1094988032222117,0.017336665813530702,0.18811050070001648,0.0007223610755637787,0.0,0.008668332906765351,0.7,0.024766665447901005,0.001031944393662541,0.0,0.012383332723950502,0.15642686174601672,0.5905011967777882,0.8435731382539833,,,,,0.5048311005776984,0.6456196891768399,0.1316601962981157,,,,,,,,,,
SYN_healthy_noisy_003,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0833123194321814,0.0764857819033938,-0.006826537528787591,-0.08193911267042069,-0.0002844390636994835,0.0,0.0034132687643937953,0.7,-0.009752196469696559,-0.00040634151957069073,0.0,0.004876098234848279,0.10926540271913401,0.6235142180966061,0.8907345972808659,,,,,-2.0042178765359546,-0.5356991993394986,0.11901759918883058,,,,,,,,,,
SYN_healthy_noisy_004,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1081154996820757,0.0841062184919706,-0.024009281190105106,-0.22207066757964183,-0.0010003867162543805,0.0,0.012004640595052553,0.7,-0.03429897312872158,-0.0014291238803634007,0.0,0.01714948656436079,0.12015174070281515,0.6158937815080293,0.8798482592971848,,,,,-1.4250509943812044,-1.3757492273132028,0.15445071383153672,,,,,,,,,,
SYN_healthy_noisy_005,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0913983211365327,0.0943583409079321,0.002960019771399397,0.03238593154219603,0.00012333415714164096,0.0,0.0014800098856996985,0.7,0.00422859967342771,0.0001761916530594871,0.0,0.002114299836713855,0.13479762986847443,0.6056416590920679,0.8652023701315257,,,,,-0.6458712576162557,-0.05724256308668515,0.13056903019504673,,,,,,,,,,
SYN_healthy_noisy_006,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1280130246897811,0.1002155805032985,-0.027797444186482598,-0.21714543698850344,-0.0011582268411034422,0.0,0.013898722093241299,0.7,-0.039710634552118,-0.0016546097730049175,0.0,0.019855317276059,0.14316511500471216,0.5997844194967015,0.8568348849952878,,,,,-0.20071051714544483,-1.5609493614594074,0.18287574955683014,,,,,,,,,,
SYN_healthy_noisy_007,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1107146475370686,0.0850781695829024,-0.025636477954166195,-0.23155452800933854,-0.0010681865814235927,0.0,0.012818238977083098,0.7,-0.036623539934523136,-0.0015259808306051325,0.0,0.018311769967261568,0.12154024226128915,0.6149218304170976,0.8784597577387109,,,,,-1.3511809639178958,-1.4553015219939132,0.15816378219581229,,,,,,,,,,
SYN_healthy_noisy_008,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0987511549809286,0.093320933544829,-0.0054302214360996,-0.05498894101186276,-0.00022625922650415056,0.0,0.0027151107180498,0.7,-0.007757459194428,-0.0003232274664345008,0.0,0.003878729597214,0.13331561934975572,0.606679066455171,0.8666843806502443,,,,,-0.7247160824539125,-0.4674344684069568,0.14107307854418372,,,,,,,,,,
SYN_healthy_noisy_009,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1007308138541191,0.0986644935576525,-0.0020663202964665978,-0.020513289006669745,-8.609667901944273e-05,0.0,0.0010331601482332989,0.7,-0.0029518861378094257,-0.00012299525574206106,0.0,0.0014759430689047128,0.14094927651093214,0.6013355064423475,0.8590507234890679,,,,,-0.318595913844022,-0.3029761431156867,0.1439011626487416,,,,,,,,,,
SYN_healthy_noisy_010,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0849501080539898,0.0746937491341853,-0.01025635891980449,-0.12073391258414987,-0.0004273482883251879,0.0,0.005128179459902245,0.7,-0.014651941314006415,-0.0006104975547502685,0.0,0.007325970657003207,0.10670535590597902,0.6253062508658147,0.893294644094021,,,,,-2.1404155890420133,-0.70338031082316,0.12135729721998544,,,,,,,,,,
SYN_healthy_noisy_011,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0836004114171605,0.1044380664444005,0.02083765502724,0.2492530200989261,0.0008682356261349994,0.0,0.01041882751362,0.7,0.029768078610342856,0.001240336608764285,0.0,0.014884039305171428,0.149197237777715,0.5955619335555995,0.850802762222285,,,,,0.12020600634038897,0.8167801362440356,0.11942915916737215,,,,,,,,,,
SYN_healthy_noisy_012,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1036973268080545,0.0965700083333171,-0.00712731847473741,-0.06873194029321697,-0.00029697160311405933,0.0,0.003563659237368705,0.7,-0.010181883535339158,-0.0004242451473057991,0.0,0.005090941767669579,0.13795715476188158,0.6034299916666829,0.8620428452381185,,,,,-0.47778055674439446,-0.5504041292994285,0.14813903829722072,,,,,,,,,,
SYN_healthy_noisy_013,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0833723084201685,0.1065423814393081,0.023170073019139592,0.2779108970135526,0.000965419709130816,0.0,0.011585036509569796,0.7,0.033100104313056565,0.0013791710130440231,0.0,0.016550052156528283,0.15220340205615443,0.5934576185606919,0.8477965979438457,,,,,0.280137729478018,0.930810109452132,0.11910329774309787,,,,,,,,,,
SYN_healthy_noisy_014,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0914396951869794,0.1076035968944204,0.01616390170744099,0.176771167865208,0.000673495904476707,0.0,0.008081950853720495,0.7,0.023091288153487127,0.0009621370063952958,0.0,0.011545644076743564,0.1537194241348863,0.5923964031055795,0.8462805758651136,,,,,0.3607920121149414,0.5882842286970853,0.13062813598139916,,,,,,,,,,
SYN_healthy_noisy_015,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1064165494630709,0.0758718257070368,-0.030544723756034106,-0.28702982675297,-0.0012726968231680893,0.0,0.015272361878017053,0.7,-0.043635319651477295,-0.0018181383188115563,0.0,0.021817659825738647,0.108388322438624,0.6241281742929632,0.891611677561376,,,,,-2.050879651342494,-1.6952615717060677,0.1520236420901013,,,,,,,,,,
SYN_healthy_noisy_016,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0898517710784204,0.0835914224666038,-0.00626034861181661,-0.06967418156235042,-0.00026084785882569207,0.0,0.003130174305908305,0.7,-0.008943355159738015,-0.00037263979832241725,0.0,0.004471677579869007,0.119416317809434,0.6164085775333962,0.880583682190566,,,,,-1.4641764179040886,-0.5080186947056179,0.12835967296917203,,,,,,,,,,
SYN_healthy_noisy_017,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1093084518483979,0.0920470490939137,-0.017261402754484192,-0.15791462108002757,-0.0007192251147701752,0.0,0.008630701377242096,0.7,-0.024659146792120275,-0.0010274644496716789,0.0,0.012329573396060138,0.13149578441987672,0.6079529509060863,0.8685042155801233,,,,,-0.8215335911473111,-1.045851070165704,0.156154931211997,,,,,,,,,,
SYN_healthy_noisy_018,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1144641861846909,0.0820082586525789,-0.032455927532112,-0.28354657132444494,-0.0013523303138380006,0.0,0.016227963766056,0.7,-0.046365610760160006,-0.001931900448340001,0.0,0.023182805380080003,0.11715465521796986,0.6179917413474211,0.8828453447820301,,,,,-1.5844997142731578,-1.7886987326858967,0.16352026597812985,,,,,,,,,,
SYN_healthy_noisy_019,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1084921521339712,0.1075204705717709,-0.0009716815622003022,-0.008956238244775754,-4.04867317583465e-05,0.0,0.0004858407811001511,0.7,-0.0013881165174290033,-5.7838188226209295e-05,0.0,0.0006940582587145016,0.153600672245387,0.592479529428229,0.8463993277546129,,,,,0.3544742621337833,-0.24946016700230011,0.15498878876281602,,,,,,,,,,
