component_id,batch_id,component_family,measurement_name,profile_id,scenario,component_scenario,is_defect,is_healthy,is_tester_fault,anomaly_onset_hour,tester_fault_onset_hour,final_value,true_final_value,is_future_failure,is_observed_final_exceedance,ever_latent_exceedance,upper_limit,data_source,is_synthetic
V2AUDIT20260906_C000331,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,intermittent_leakage,intermittent_leakage,True,False,False,6.0,,0.014420231000989847,0.01486288374256878,False,False,True,0.12,synthetic,True
V2AUDIT20260906_C000340,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.011208664463798649,0.011120232721185242,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000343,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.012503636993755474,0.011830278899566695,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000344,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,late_abrupt_onset,late_abrupt_onset,True,False,False,72.0,,0.07187238432183897,0.07247597780651838,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000411,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.00804652790321966,0.007967031744420773,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000424,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.015700900624437207,0.01324772279773639,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000435,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.006698037743791117,0.006804035776674026,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000452,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.00843594031579353,0.008649053290316889,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000500,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,gradual_drift,gradual_drift,True,False,False,6.0,,0.05022118278758438,0.049836468858940386,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000502,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.011251835276121214,0.01060335099933401,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000532,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.014840209717706169,0.01581051828288868,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000536,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.009685602555756475,0.009400780095234127,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000539,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,accelerating_drift,accelerating_drift,True,False,False,0.0,,0.0781358459155452,0.07673721782742096,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000549,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01442201175630723,0.01461491245345767,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000552,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.017110238810680817,0.01803071016683863,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000589,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.017150078731232976,0.012344234995153984,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000595,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,gradual_drift,gradual_drift,True,False,False,12.0,,0.09506556143743342,0.09893148485956424,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000601,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,gradual_drift,gradual_drift,True,False,False,12.0,,0.22412098217304713,0.2211465070032067,True,True,True,0.12,synthetic,True
V2AUDIT20260906_C000629,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.012931591733293227,0.01299659071231743,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000637,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.012319102955056152,0.011261583483716827,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000668,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.012255516075429213,0.01205512240901424,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000674,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.015054857338025354,0.014791886192932509,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000732,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,moisture_associated_history,moisture_associated_history,True,False,False,6.0,,0.31985241757518296,0.33077816879869104,True,True,True,0.12,synthetic,True
V2AUDIT20260906_C000801,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.018928096341231066,0.018665777365189283,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000818,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.008675547955130154,0.008603959332646344,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000845,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.007276171401347174,0.007064454043034581,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000848,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.016781178899895104,0.016684507720557726,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000861,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.009918731364608491,0.009971973892292908,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000880,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.017756288028345286,0.018431004326776183,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000888,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.010554887994644848,0.010981363021405155,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000925,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.016318213235250338,0.015885704536782373,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000963,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,intermittent_leakage,intermittent_leakage,True,False,False,6.0,,0.01109800093556992,0.011511822117391915,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000969,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.009158598145819952,0.00984596326451279,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000976,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01117298448547832,0.011082872423359542,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000978,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0185957753993156,0.01860638856109962,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C000999,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,gradual_drift,gradual_drift,True,False,False,12.0,,0.056738846210937804,0.055999885950134935,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001003,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.009192630427917754,0.008959994601467843,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001017,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01592048425263928,0.014923070704015901,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001085,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.00875779115021212,0.009428099683091037,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001119,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.013009945785947056,0.012627975670374858,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001127,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.02044055538723079,0.021115177672054192,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001141,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,gradual_drift,gradual_drift,True,False,False,0.0,,0.18823946413850995,0.17766135032906993,True,True,True,0.12,synthetic,True
V2AUDIT20260906_C001172,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.013059106228704313,0.011505956977827737,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001175,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.012029462753955623,0.011643272406120151,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001241,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.00854329017232627,0.00842430097583999,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001294,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.015480169851123842,0.015154808853553503,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001295,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.008149809506355802,0.008028422535710357,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001325,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01337564703618151,0.013663148468031707,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001349,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.006728802441666581,0.006289248589615623,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001360,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.009006015598649532,0.012554764738390277,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001364,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.016310880210155542,0.016398832556405358,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001382,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.013706041262045221,0.012819008167396001,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001383,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,tester_channel_fault,healthy_settling,False,False,True,,72.0,0.1287130275942351,0.010712759339454458,False,True,False,0.12,synthetic,True
V2AUDIT20260906_C001402,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.013972981488120848,0.014032063366819832,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001456,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.014434432706710174,0.014049107148456386,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001490,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.011665358853680738,0.011797540111190595,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001567,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.015636474779108622,0.015398867366374299,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001592,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.011777145736310111,0.011619760383198938,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001637,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.010494608497779057,0.010491200309352031,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001669,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,late_abrupt_onset,late_abrupt_onset,True,False,False,120.0,,0.1527550383833103,0.1534265203041534,True,True,True,0.12,synthetic,True
V2AUDIT20260906_C001685,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,tester_channel_fault,healthy_settling,False,False,True,,72.0,0.1323464300352084,0.01389476891211263,False,True,False,0.12,synthetic,True
V2AUDIT20260906_C001691,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01124844428536295,0.010497799929134603,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001692,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.013939536030427037,0.013866685652132225,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001694,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.019348519892672326,0.01612977026915043,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001737,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.014283174421725164,0.01469405110184867,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001743,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.009472995425101879,0.00894767909161759,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001751,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.013819821398746344,0.013616331390515242,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001754,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,tester_channel_fault,healthy_settling,False,False,True,,72.0,0.13399727024616015,0.01558655623846188,False,True,False,0.12,synthetic,True
V2AUDIT20260906_C001799,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.011223826766774638,0.011270134749163779,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001817,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.012716528444841559,0.011251681727041657,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001870,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01370480149297522,0.013626206229297166,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001874,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.018578351340301003,0.018724951187811804,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001899,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,intermittent_leakage,intermittent_leakage,True,False,False,48.0,,0.04310669406422954,0.04303978993808862,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001941,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.011087965445704628,0.01104740259395541,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001955,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,tester_channel_fault,ordinary_noise,False,False,True,,72.0,0.1342467513511686,0.016737589350472478,False,True,False,0.12,synthetic,True
V2AUDIT20260906_C001976,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.009370836091746718,0.00875603362488067,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C001993,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.009845349746428912,0.01147697555747437,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002001,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.00924859306714926,0.00920738394325087,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002009,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.014274509640774343,0.014726979404445954,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002019,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.005583911781335312,0.005799781330415634,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002035,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.0074101094123281645,0.00769183387310741,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002040,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.013215537753510217,0.013024427459145485,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002054,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.011396426418341606,0.011541697096815066,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002112,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01219787223633162,0.012209417074711513,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002115,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01353781021983874,0.012823965316751553,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002126,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.014239726139473146,0.015138159077491883,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002127,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.01404306031613555,0.014108038790673719,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002143,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,tester_channel_fault,healthy_settling,False,False,True,,72.0,0.13031526768422413,0.013672046542401568,False,True,False,0.12,synthetic,True
V2AUDIT20260906_C002168,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,tester_channel_fault,healthy_settling,False,False,True,,72.0,0.12547196794242224,0.007746144908732171,False,True,False,0.12,synthetic,True
V2AUDIT20260906_C002188,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.008676186296032434,0.008313497887804588,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002198,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.008925976679650671,0.008890104044981938,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002251,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.009841381607835608,0.01108327603931061,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002343,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.012250606073900881,0.012403827307238173,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002361,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.025370071514634863,0.02481253267884959,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002374,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.011665317622406676,0.012123696121190406,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002400,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.013753924479810897,0.01741331801281837,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002401,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,healthy_settling,healthy_settling,False,True,False,,,0.014014871786021713,0.01439556487721576,False,False,False,0.12,synthetic,True
V2AUDIT20260906_C002434,V2AUDIT20260906_B001,MLCC_X7R,leakage_ua,SIM_X7R_10N_50V,ordinary_noise,ordinary_noise,False,True,False,,,0.017081180277780814,0.015706377509416235,False,False,False,0.12,synthetic,True
